Date,Team1,Team2,Score,Team1_Position,Team1_Win_Percentage,Team2_Position,Team2_Win_Percentage,Team1_Player1_Rating,Team1_Player1_Kills_Per_Round,Team1_Player1_Deaths_Per_Round,Team1_Player1_Headshots,Team1_Player2_Rating,Team1_Player2_Kills_Per_Round,Team1_Player2_Deaths_Per_Round,Team1_Player2_Headshots,Team1_Player3_Rating,Team1_Player3_Kills_Per_Round,Team1_Player3_Deaths_Per_Round,Team1_Player3_Headshots,Team1_Player4_Rating,Team1_Player4_Kills_Per_Round,Team1_Player4_Deaths_Per_Round,Team1_Player4_Headshots,Team1_Player5_Rating,Team1_Player5_Kills_Per_Round,Team1_Player5_Deaths_Per_Round,Team1_Player5_Headshots,Team2_Player1_Rating,Team2_Player1_Kills_Per_Round,Team2_Player1_Deaths_Per_Round,Team2_Player1_Headshots,Team2_Player2_Rating,Team2_Player2_Kills_Per_Round,Team2_Player2_Deaths_Per_Round,Team2_Player2_Headshots,Team2_Player3_Rating,Team2_Player3_Kills_Per_Round,Team2_Player3_Deaths_Per_Round,Team2_Player3_Headshots,Team2_Player4_Rating,Team2_Player4_Kills_Per_Round,Team2_Player4_Deaths_Per_Round,Team2_Player4_Headshots,Team2_Player5_Rating,Team2_Player5_Kills_Per_Round,Team2_Player5_Deaths_Per_Round,Team2_Player5_Headshots
30/03/2024,vitality,themongolz,1,3,62.5,19,67.9,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.19,0.73,0.65,43.1,1.1,0.71,0.68,57.7,1.15,0.73,0.66,58.8,1.04,0.65,0.66,67.0,1.1,0.69,0.61,32.3
30/03/2024,vitality,eternal_fire,0,3,62.5,8,68.2,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,0.99,0.59,0.62,48.4,1.24,0.74,0.64,51.6,1.14,0.69,0.58,37.7,1.03,0.64,0.61,61.4,1.11,0.72,0.68,52.7
30/03/2024,vitality,ence,1,3,62.5,13,45.5,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.0,0.6,0.66,54.8,1.01,0.65,0.67,41.8,0.97,0.61,0.71,56.3,1.1,0.71,0.61,33.9,1.12,0.7,0.67,59.2
30/03/2024,vitality,cloud9,0,3,62.5,7,63.0,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.13,0.71,0.65,47.7,1.15,0.72,0.67,49.7,1.08,0.65,0.65,35.8,1.09,0.65,0.67,48.0,1.12,0.68,0.57,45.9
30/03/2024,vitality,heroic,1,3,62.5,10,57.1,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.13,0.71,0.65,52.7,1.08,0.69,0.67,52.1,1.02,0.66,0.65,47.6,1.05,0.65,0.66,51.1,0.99,0.61,0.66,50.2
30/03/2024,vitality,gamerlegion,1,3,62.5,24,44.0,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,0.99,0.62,0.67,42.4,1.01,0.63,0.67,49.7,1.06,0.66,0.66,56.5,1.24,0.77,0.58,29.2,1.17,0.82,0.71,52.5
30/03/2024,vitality,heroic,0,3,62.5,10,57.1,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.13,0.71,0.65,52.7,1.08,0.69,0.67,52.1,1.02,0.66,0.65,47.6,1.05,0.65,0.66,51.1,0.99,0.61,0.66,50.2
30/03/2024,vitality,ence,0,3,62.5,13,45.5,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.0,0.6,0.66,54.8,1.01,0.65,0.67,41.8,0.97,0.61,0.71,56.3,1.1,0.71,0.61,33.9,1.12,0.7,0.67,59.2
30/03/2024,vitality,astralis,1,3,62.5,26,57.1,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.1,0.68,0.6,36.5,1.11,0.7,0.67,47.7,0.99,0.59,0.68,64.9,1.01,0.64,0.66,61.4,1.07,0.65,0.64,54.2
30/03/2024,vitality,falcons,1,3,62.5,11,42.9,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,0.82,0.5,0.7,52.6,1.14,0.76,0.68,54.3,1.11,0.68,0.66,53.5,1.04,0.68,0.68,52.2,1.13,0.71,0.6,33.3
30/03/2024,vitality,astralis,0,3,62.5,26,57.1,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.1,0.68,0.6,36.5,1.11,0.7,0.67,47.7,0.99,0.59,0.68,64.9,1.01,0.64,0.66,61.4,1.07,0.65,0.64,54.2
30/03/2024,vitality,og,1,3,62.5,36,50.0,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0
30/03/2024,vitality,faze,1,3,62.5,1,72.4,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,0.91,0.57,0.72,54.4,1.06,0.65,0.68,62.9,1.19,0.75,0.63,54.0,1.12,0.71,0.6,52.5,1.18,0.74,0.59,35.1
30/03/2024,vitality,natus_vincere,1,3,62.5,2,77.3,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,0.91,0.51,0.65,43.8,1.02,0.64,0.68,42.5,1.09,0.68,0.65,65.9,1.16,0.73,0.65,51.2,1.17,0.74,0.57,38.4
30/03/2024,vitality,cloud9,1,3,62.5,7,63.0,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.13,0.71,0.65,47.7,1.15,0.72,0.67,49.7,1.08,0.65,0.65,35.8,1.09,0.65,0.67,48.0,1.12,0.68,0.57,45.9
30/03/2024,vitality,natus_vincere,1,3,62.5,2,77.3,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,0.91,0.51,0.65,43.8,1.02,0.64,0.68,42.5,1.09,0.68,0.65,65.9,1.16,0.73,0.65,51.2,1.17,0.74,0.57,38.4
30/03/2024,vitality,faze,1,3,62.5,1,72.4,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,0.91,0.57,0.72,54.4,1.06,0.65,0.68,62.9,1.19,0.75,0.63,54.0,1.12,0.71,0.6,52.5,1.18,0.74,0.59,35.1
30/03/2024,vitality,cloud9,1,3,62.5,7,63.0,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.13,0.71,0.65,47.7,1.15,0.72,0.67,49.7,1.08,0.65,0.65,35.8,1.09,0.65,0.67,48.0,1.12,0.68,0.57,45.9
30/03/2024,vitality,complexity,1,3,62.5,12,43.8,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.14,0.74,0.68,57.9,0.97,0.62,0.72,52.7,0.92,0.53,0.64,51.6,1.09,0.68,0.61,43.1,1.01,0.65,0.69,50.0
30/03/2024,vitality,heroic,1,3,62.5,10,57.1,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.13,0.71,0.65,52.7,1.08,0.69,0.67,52.1,1.02,0.66,0.65,47.6,1.05,0.65,0.66,51.1,0.99,0.61,0.66,50.2
30/03/2024,vitality,faze,0,3,62.5,1,72.4,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,0.91,0.57,0.72,54.4,1.06,0.65,0.68,62.9,1.19,0.75,0.63,54.0,1.12,0.71,0.6,52.5,1.18,0.74,0.59,35.1
30/03/2024,vitality,betboom,0,3,62.5,32,52.8,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.08,0.7,0.64,36.0,0.95,0.6,0.73,56.2,1.05,0.67,0.66,58.4,1.07,0.7,0.71,54.2,1.12,0.71,0.71,53.7
30/03/2024,vitality,monte,0,3,62.5,23,51.9,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7
30/03/2024,vitality,ninjas_in_pyjamas,1,3,62.5,27,23.1,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,0.86,0.55,0.72,51.3,0.96,0.56,0.68,48.0,1.02,0.71,0.72,62.1,1.07,0.73,0.72,52.3,0.98,0.61,0.66,34.6
30/03/2024,vitality,ence,1,3,62.5,13,45.5,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.0,0.6,0.66,54.8,1.01,0.65,0.67,41.8,0.97,0.61,0.71,56.3,1.1,0.71,0.61,33.9,1.12,0.7,0.67,59.2
30/03/2024,vitality,g2,1,3,62.5,6,65.4,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.18,0.73,0.63,53.9,1.02,0.62,0.64,45.2,1.01,0.61,0.63,52.4,0.93,0.54,0.67,56.6,1.37,0.86,0.56,40.6
30/03/2024,vitality,natus_vincere,1,3,62.5,2,77.3,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,0.91,0.51,0.65,43.8,1.02,0.64,0.68,42.5,1.09,0.68,0.65,65.9,1.16,0.73,0.65,51.2,1.17,0.74,0.57,38.4
30/03/2024,vitality,mibr,1,3,62.5,34,81.0,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.13,0.66,0.58,52.3,1.16,0.7,0.59,33.4,1.11,0.65,0.61,54.8,1.11,0.68,0.64,62.1,1.21,0.74,0.63,57.0
30/03/2024,vitality,ence,0,3,62.5,13,45.5,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.0,0.6,0.66,54.8,1.01,0.65,0.67,41.8,0.97,0.61,0.71,56.3,1.1,0.71,0.61,33.9,1.12,0.7,0.67,59.2
30/03/2024,vitality,cloud9,1,3,62.5,7,63.0,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.13,0.71,0.65,47.7,1.15,0.72,0.67,49.7,1.08,0.65,0.65,35.8,1.09,0.65,0.67,48.0,1.12,0.68,0.57,45.9
30/03/2024,vitality,g2,0,3,62.5,6,65.4,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.18,0.73,0.63,53.9,1.02,0.62,0.64,45.2,1.01,0.61,0.63,52.4,0.93,0.54,0.67,56.6,1.37,0.86,0.56,40.6
30/03/2024,vitality,mouz,1,3,62.5,5,76.2,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.12,0.67,0.67,54.9,0.9,0.56,0.7,57.5,1.1,0.71,0.61,31.3,1.17,0.76,0.61,52.1,1.09,0.68,0.68,47.9
30/03/2024,vitality,og,1,3,62.5,36,50.0,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0
30/03/2024,vitality,big,1,3,62.5,38,40.9,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.04,0.65,0.68,53.2,0.98,0.63,0.64,31.4,1.16,0.74,0.67,51.8,1.03,0.66,0.69,56.9,1.1,0.65,0.56,52.2
30/03/2024,vitality,ninjas_in_pyjamas,0,3,62.5,27,23.1,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,0.86,0.55,0.72,51.3,0.96,0.56,0.68,48.0,1.02,0.71,0.72,62.1,1.07,0.73,0.72,52.3,0.98,0.61,0.66,34.6
30/03/2024,vitality,complexity,1,3,62.5,12,43.8,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.14,0.74,0.68,57.9,0.97,0.62,0.72,52.7,0.92,0.53,0.64,51.6,1.09,0.68,0.61,43.1,1.01,0.65,0.69,50.0
30/03/2024,vitality,natus_vincere,1,3,62.5,2,77.3,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,0.91,0.51,0.65,43.8,1.02,0.64,0.68,42.5,1.09,0.68,0.65,65.9,1.16,0.73,0.65,51.2,1.17,0.74,0.57,38.4
30/03/2024,vitality,natus_vincere,0,3,62.5,2,77.3,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,0.91,0.51,0.65,43.8,1.02,0.64,0.68,42.5,1.09,0.68,0.65,65.9,1.16,0.73,0.65,51.2,1.17,0.74,0.57,38.4
30/03/2024,vitality,heroic,0,3,62.5,10,57.1,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.13,0.71,0.65,52.7,1.08,0.69,0.67,52.1,1.02,0.66,0.65,47.6,1.05,0.65,0.66,51.1,0.99,0.61,0.66,50.2
30/03/2024,vitality,g2,1,3,62.5,6,65.4,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.18,0.73,0.63,53.9,1.02,0.62,0.64,45.2,1.01,0.61,0.63,52.4,0.93,0.54,0.67,56.6,1.37,0.86,0.56,40.6
30/03/2024,vitality,faze,1,3,62.5,1,72.4,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,0.91,0.57,0.72,54.4,1.06,0.65,0.68,62.9,1.19,0.75,0.63,54.0,1.12,0.71,0.6,52.5,1.18,0.74,0.59,35.1
30/03/2024,vitality,cloud9,1,3,62.5,7,63.0,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.13,0.71,0.65,47.7,1.15,0.72,0.67,49.7,1.08,0.65,0.65,35.8,1.09,0.65,0.67,48.0,1.12,0.68,0.57,45.9
30/03/2024,vitality,imperial,0,3,62.5,18,72.0,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.16,0.67,0.53,33.3,1.22,0.78,0.67,45.1,1.03,0.61,0.64,48.6,1.14,0.73,0.61,52.2,1.11,0.69,0.66,53.5
30/03/2024,vitality,gamerlegion,1,3,62.5,24,44.0,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,0.99,0.62,0.67,42.4,1.01,0.63,0.67,49.7,1.06,0.66,0.66,56.5,1.24,0.77,0.58,29.2,1.17,0.82,0.71,52.5
30/03/2024,vitality,apeks,1,3,62.5,20,44.1,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0
30/03/2024,vitality,monte,1,3,62.5,23,51.9,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7
30/03/2024,vitality,ence,1,3,62.5,13,45.5,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.0,0.6,0.66,54.8,1.01,0.65,0.67,41.8,0.97,0.61,0.71,56.3,1.1,0.71,0.61,33.9,1.12,0.7,0.67,59.2
30/03/2024,vitality,g2,1,3,62.5,6,65.4,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.18,0.73,0.63,53.9,1.02,0.62,0.64,45.2,1.01,0.61,0.63,52.4,0.93,0.54,0.67,56.6,1.37,0.86,0.56,40.6
30/03/2024,vitality,heroic,1,3,62.5,10,57.1,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.13,0.71,0.65,52.7,1.08,0.69,0.67,52.1,1.02,0.66,0.65,47.6,1.05,0.65,0.66,51.1,0.99,0.61,0.66,50.2
30/03/2024,vitality,cloud9,1,3,62.5,7,63.0,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.13,0.71,0.65,47.7,1.15,0.72,0.67,49.7,1.08,0.65,0.65,35.8,1.09,0.65,0.67,48.0,1.12,0.68,0.57,45.9
30/03/2024,vitality,big,1,3,62.5,38,40.9,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.04,0.65,0.68,53.2,0.98,0.63,0.64,31.4,1.16,0.74,0.67,51.8,1.03,0.66,0.69,56.9,1.1,0.65,0.56,52.2
30/03/2024,vitality,og,1,3,62.5,36,50.0,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0
30/03/2024,vitality,faze,1,3,62.5,1,72.4,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,0.91,0.57,0.72,54.4,1.06,0.65,0.68,62.9,1.19,0.75,0.63,54.0,1.12,0.71,0.6,52.5,1.18,0.74,0.59,35.1
30/03/2024,vitality,mibr,1,3,62.5,34,81.0,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.13,0.66,0.58,52.3,1.16,0.7,0.59,33.4,1.11,0.65,0.61,54.8,1.11,0.68,0.64,62.1,1.21,0.74,0.63,57.0
30/03/2024,vitality,og,0,3,62.5,36,50.0,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0
30/03/2024,vitality,monte,1,3,62.5,23,51.9,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7
30/03/2024,vitality,g2,1,3,62.5,6,65.4,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.18,0.73,0.63,53.9,1.02,0.62,0.64,45.2,1.01,0.61,0.63,52.4,0.93,0.54,0.67,56.6,1.37,0.86,0.56,40.6
30/03/2024,vitality,big,1,3,62.5,38,40.9,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.04,0.65,0.68,53.2,0.98,0.63,0.64,31.4,1.16,0.74,0.67,51.8,1.03,0.66,0.69,56.9,1.1,0.65,0.56,52.2
30/03/2024,vitality,ninjas_in_pyjamas,1,3,62.5,27,23.1,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,0.86,0.55,0.72,51.3,0.96,0.56,0.68,48.0,1.02,0.71,0.72,62.1,1.07,0.73,0.72,52.3,0.98,0.61,0.66,34.6
30/03/2024,vitality,astralis,1,3,62.5,26,57.1,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.1,0.68,0.6,36.5,1.11,0.7,0.67,47.7,0.99,0.59,0.68,64.9,1.01,0.64,0.66,61.4,1.07,0.65,0.64,54.2
30/03/2024,vitality,ence,0,3,62.5,13,45.5,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.0,0.6,0.66,54.8,1.01,0.65,0.67,41.8,0.97,0.61,0.71,56.3,1.1,0.71,0.61,33.9,1.12,0.7,0.67,59.2
30/03/2024,vitality,faze,1,3,62.5,1,72.4,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,0.91,0.57,0.72,54.4,1.06,0.65,0.68,62.9,1.19,0.75,0.63,54.0,1.12,0.71,0.6,52.5,1.18,0.74,0.59,35.1
30/03/2024,vitality,og,1,3,62.5,36,50.0,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0
30/03/2024,vitality,liquid,0,3,62.5,22,69.0,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.06,0.62,0.57,29.6,1.24,0.75,0.59,51.0,1.22,0.75,0.6,59.0,1.12,0.67,0.68,57.0,1.1,0.69,0.62,53.5
30/03/2024,vitality,heroic,0,3,62.5,10,57.1,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.13,0.71,0.65,52.7,1.08,0.69,0.67,52.1,1.02,0.66,0.65,47.6,1.05,0.65,0.66,51.1,0.99,0.61,0.66,50.2
30/03/2024,vitality,fnatic,1,3,62.5,33,55.2,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.08,0.68,0.63,47.2,1.06,0.64,0.69,55.4,1.07,0.67,0.61,30.9,1.05,0.65,0.65,52.6,1.12,0.72,0.71,63.4
30/03/2024,vitality,ninjas_in_pyjamas,1,3,62.5,27,23.1,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,0.86,0.55,0.72,51.3,0.96,0.56,0.68,48.0,1.02,0.71,0.72,62.1,1.07,0.73,0.72,52.3,0.98,0.61,0.66,34.6
30/03/2024,vitality,heroic,1,3,62.5,10,57.1,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.13,0.71,0.65,52.7,1.08,0.69,0.67,52.1,1.02,0.66,0.65,47.6,1.05,0.65,0.66,51.1,0.99,0.61,0.66,50.2
30/03/2024,vitality,astralis,1,3,62.5,26,57.1,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.1,0.68,0.6,36.5,1.11,0.7,0.67,47.7,0.99,0.59,0.68,64.9,1.01,0.64,0.66,61.4,1.07,0.65,0.64,54.2
30/03/2024,vitality,g2,0,3,62.5,6,65.4,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4,1.18,0.73,0.63,53.9,1.02,0.62,0.64,45.2,1.01,0.61,0.63,52.4,0.93,0.54,0.67,56.6,1.37,0.86,0.56,40.6
